"","X","SVN","STATION_KEY","SY","SITE_NAME","PREDATOR_Nov05_model","PREDATOR_Nov05_score","PREDATOR_Nov05_Condition","Year_Sampled","Ref_Samples","NewSample","FSS_May05","FSS_May05_trans","AREAWTMAP","MAFLOWU_trans","SLOPE_trans","PRECIPSITE_MM_trans","STRMPOWER_trans","LONG_NHD_trans","LAT_NHD","ELEV_FT_trans","PCT_FSP3_trans","ERODRES_CAT","coords.x1","coords.x2","Use.303d","sample_status","biocriteria_status","biocriteria_status.OLD","FSS","Q75TH","fss_pred_trans","fss_pred","fss_pred_resids_trans","fss_pred_resids","Group","Q90TH","fss_resid_cond","sediment_resid_status","NEW_STATION","NEW_SAMPLE","NEW"
"80",228,"06070DFW","33417","33417 2006","Fivemile Cr","MWCF",0.87,"Moderately disturbed",2006,0,"",25,1.41497334797082,2107.49479,1.46417720214897,0.0606630035524124,3.31910605930978,0.042763720002141,124.0249086,43.83928508,5.09901951359278,1.3030329996377,"E",-2212522.7317,2645019.44959999,"Yes","Attaining","Potential Concern","Impaired",25,14,1.0152349953652,9.35702430383774,0.399738352605616,15.6429756961623,"Group 4",20,"Poor","Potential Concern","OLD","NEW","NEW"
"98",329,"07025DFW","33417","33417 2007","Fivemile Cr","MWCF",0.41,"Most disturbed",2007,0,"",32,1.51851393987789,2107.49479,1.46417720214897,0.0606630035524124,3.31910605930978,0.042763720002141,124.0249086,43.83928508,5.09901951359278,1.3030329996377,"E",-2212522.7317,2645019.44959999,"Yes","Impaired","Potential Concern","Impaired",32,14,1.0152349953652,9.35702430383774,0.503278944512686,22.6429756961623,"Group 4",20,"Poor","Potential Concern","OLD","OLD","OLD"
"163",528,"08122DFW","33417","33417 2008","Fivemile Cr","MWCF",0.61,"Most disturbed",2008,0,"Yes",32,1.51851393987789,2107.49479,1.46417720214897,0.0606630035524124,3.31910605930978,0.042763720002141,124.0249086,43.83928508,5.09901951359278,1.3030329996377,"E",-2212522.7317,2645019.44959999,"Yes","Impaired","Potential Concern","Impaired",32,14,1.0152349953652,9.35702430383774,0.503278944512686,22.6429756961623,"Group 4",20,"Poor","Potential Concern","OLD","NEW","NEW"
"195",589,"09059DFW","33417","33417 2009","Fivemile Cr","MWCF",0.93,"Least disturbed",2009,0,"Yes",26,1.43136376415899,2107.49479,1.46417720214897,0.0606630035524124,3.31910605930978,0.042763720002141,124.0249086,43.83928508,5.09901951359278,1.3030329996377,"E",-2212522.7317,2645019.44959999,"Yes","Attaining","Potential Concern","Impaired",26,14,1.0152349953652,9.35702430383774,0.416128768793786,16.6429756961623,"Group 4",20,"Poor","Potential Concern","OLD","NEW","NEW"
"65",194,"06032DFW","33366","33366 2006","Bear Cr","MWCF",1.02,"Least disturbed",2006,0,"",7,0.903089986991944,2760.86878,1.25806710658019,0.124819870213039,3.40140054078154,0.102663620549651,123.8914743,44.99066071,14.9331845230681,0.825440953414278,"R",-2165169.4307,2764711.79639999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"79",225,"06066DFW","33364","33364 2006","Crowley Cr","MWCF",1.19,"Least disturbed",2006,0,"",12,1.11394335230684,2016.313,0.912242787353158,0.334140688932072,3.4111144185509,0.255410985323757,123.9855873,45.04871593,12.1655250605964,0.825440953414278,"E",-2170388.2484,2773041.40029999,"Yes","Attaining","Attaining","Attaining",12,8,0.77466588484141,4.95204059846906,0.339277467465427,7.04795940153094,"Group 2",11,"Poor","Attaining","OLD","OLD","OLD"
"74",203,"06041DFW","33363","33363 2006","Drift Cr","MWCF",0.82,"Most disturbed",2006,0,"",9,1,3142.59832,2.21252337337858,0.0840238061504,3.36642295722597,0.331348337643654,123.953728,44.89200812,10.8627804912002,0.835481873978228,"R",-2173045.2326,2755623.87039999,"Yes","Impaired","Impaired","Impaired",9,8,0.77466588484141,4.95204059846906,0.22533411515859,4.04795940153094,"Group 2",11,"Fair","Impaired - Unknown Stressor","OLD","OLD","OLD"
"58",187,"06025DFW","33362","33362 2006","Little Boulder Cr","MWCF",1.09,"Least disturbed",2006,0,"",4,0.698970004336019,3983.70146,1.24797915506062,0.255890601624991,3.54468802230268,0.320879544422456,123.6657129,44.92737696,37.9473319220206,0.725253222200054,"R",-2150165.3891,2752841.99029999,"Yes","Attaining","Attaining","Attaining",4,3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","OLD","OLD","OLD"
"57",186,"06024DFW","33361","33361 2006","Siletz R, S Fk","MWCF",0.84,"Most disturbed",2006,0,"",9,1,3426.75422,2.0843257446617,0.10084641788383,3.49485002168009,0.347285585792435,123.7002646,44.8773556,27.4772633280682,0.725253222200054,"R",-2154374.2411,2748291.50629999,"Yes","Impaired","Impaired","Impaired",9,3,0.44053025593237,1.75759355853577,0.55946974406763,7.24240644146423,"Group 1",4,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"72",201,"06039DFW","33360","33360 2006","Siletz R","MWCF",1.15,"Least disturbed",2006,0,"",8,0.954242509439325,3798.4285,2.58655277351233,0.0932201694913713,3.46716396596909,0.638028091364639,123.7588435,44.84671329,23.832750575626,0.775397496610753,"R",-2159769.1263,2746353.74589999,"Yes","Attaining","Attaining","Attaining",8,8,0.77466588484141,4.95204059846906,0.179576624597915,3.04795940153094,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"60",189,"06027DFW","33359","33359 2006","Fourth Of July Cr","MWCF",1.08,"Least disturbed",2006,0,"",17,1.25527250510331,3631.23,1.10824764281866,0.149197855212466,3.48742121135947,0.101523547527339,123.7071312,44.81627973,29.6479341607472,0.775397496610753,"E",-2156847.3178,2741935.29059999,"Yes","Attaining","Attaining","Attaining",17,14,1.0152349953652,9.35702430383774,0.240037509738104,7.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"59",188,"06026DFW","33358","33358 2006","Buck Cr, E Fk","MWCF",1.07,"Least disturbed",2006,0,"",7,0.903089986991944,3117.191,0.73565158664151,0.327123829764816,3.47596158919242,0.168849439670713,123.7928626,44.83035806,27.2396769437525,0.775397496610753,"R",-2162878.1374,2745384.65339998,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"61",190,"06028DFW","33357","33357 2006","Mill Cr, N Fk","MWCF",1.04,"Least disturbed",2006,0,"",9,1,3125.27226,1.18961073160776,0.243721152139079,3.32056168019524,0.26945989774472,123.7584755,44.76677713,16.7032930884901,0.775397496610753,"E",-2162316.9626,2737823.86969999,"Yes","Attaining","Attaining","Attaining",9,8,0.77466588484141,4.95204059846906,0.22533411515859,4.04795940153094,"Group 2",11,"Fair","Attaining","OLD","NEW","NEW"
"96",327,"07024DFW","33357","33357 2007","Mill Cr, N Fk","MWCF",1.04,"Least disturbed",2007,0,"",9,1,3125.27226,1.18961073160776,0.243721152139079,3.32056168019524,0.26945989774472,123.7584755,44.76677713,16.7032930884901,0.775397496610753,"E",-2162316.9626,2737823.86969999,"Yes","Attaining","Attaining","Attaining",9,8,0.77466588484141,4.95204059846906,0.22533411515859,4.04795940153094,"Group 2",11,"Fair","Attaining","OLD","OLD","OLD"
"145",444,"08006DFW","33357","33357 2008","Mill Cr, N Fk","MWCF",1.07,"Least disturbed",2008,0,"Yes",8,0.954242509439325,3125.27226,1.18961073160776,0.243721152139079,3.32056168019524,0.26945989774472,123.7584755,44.76677713,16.7032930884901,0.775397496610753,"E",-2162316.9626,2737823.86969999,"Yes","Attaining","Attaining","Attaining",8,8,0.77466588484141,4.95204059846906,0.179576624597915,3.04795940153094,"Group 2",11,"Good","Attaining","OLD","NEW","NEW"
"205",613,"09092DFW","33357","33357 2009","Mill Cr, N Fk","MWCF",1.13,"Least disturbed",2009,0,"Yes",7,0.903089986991944,3125.27226,1.18961073160776,0.243721152139079,3.32056168019524,0.26945989774472,123.7584755,44.76677713,16.7032930884901,0.775397496610753,"E",-2162316.9626,2737823.86969999,"Yes","Attaining","Attaining","Attaining",7,8,0.77466588484141,4.95204059846906,0.128424102150533,2.04795940153094,"Group 2",11,"Good","Attaining","OLD","NEW","NEW"
"73",202,"06040DFW","33356","33356 2006","S Roy Cr","MWCF",0.91,"Moderately disturbed",2006,0,"",30,1.49136169383427,2134.37,0.983076644879788,0.13251415018782,3.29512708525219,0.0611994133777736,123.9708682,44.78480026,9.89949493661167,0.835481873978228,"E",-2177800.7451,2744595.23309999,"Yes","Attaining","Attaining","Potential Concern",30,14,1.0152349953652,9.35702430383774,0.476126698469071,20.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"62",191,"06029DFW","33355","33355 2006","Stemple Cr","MWCF",0.92,"Least disturbed",2006,0,"",23,1.38021124171161,-9999,NA,NA,3.30535136944662,NA,123.9671218,44.83844207,5.47722557505166,0.835481873978228,"E",-2175785.7032,2750223.95409999,"Yes","Attaining","Attaining",NA,23,25,1.24286459372765,16.4930119865445,0.137346647983959,6.5069880134555,"Group 5",36,"Good","Attaining","NEW","NEW","NEW"
"56",185,"06023DFW","33354","33354 2006","Oglesby Cr","MWCF",1.01,"Least disturbed",2006,0,"",15,1.20411998265592,1714.87,0.103557436942102,0.223964282866711,3.23879856271392,0.00582678900894796,123.7270777,44.6377982,16.7928556237467,1.47062890563334,"E",-2164072.1639,2723354.53849999,"Yes","Attaining","Attaining","Attaining",15,14,1.0152349953652,9.35702430383774,0.188884987290723,5.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"63",192,"06030DFW","33353","33353 2006","Klamath Cr","MWCF",1.15,"Least disturbed",2006,0,"",20,1.32221929473392,2025.685,0.840528259414601,0.176493625947228,3.29269900304393,0.0735781953804112,123.8466761,44.68717178,11.7473401244707,1.47062890563334,"E",-2171550.4132,2731347.76409999,"Yes","Attaining","Attaining","Attaining",20,14,1.0152349953652,9.35702430383774,0.306984299368718,10.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"185",557,"09007DFW","33351","33351 2009","(blank)","MWCF",1.01,"Least disturbed",2009,0,"Yes",21,1.34242268082221,2039.763,1.36823703582245,0.173176210837401,3.26126286879249,0.222767472268902,123.8362989,44.59295672,16,1.47062890563334,"E",-2173662.7331,2721012.17709999,"Yes","Attaining","Attaining",NA,21,14,1.0152349953652,9.35702430383774,0.327187685457004,11.6429756961623,"Group 4",20,"Poor","Attaining","NEW","NEW","NEW"
"64",193,"06031DFW","33350","33350 2006","Olalla Cr, Trib A","MWCF",1.08,"Least disturbed",2006,0,"",24,1.39794000867204,1939.907,0.473656275411892,0.239499478078763,3.27207378750001,0.0466327034770747,123.913705,44.65104259,6.2449979983984,1.28403977458335,"E",-2177791.2103,2729020.30039999,"Yes","Attaining","Attaining","Attaining",24,14,1.0152349953652,9.35702430383774,0.382705013306836,14.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"69",198,"06036DFW","33348","33348 2006","Alsea R, S Fk","MWCF",0.89,"Moderately disturbed",2006,0,"",10,1.04139268515823,2062.04395,2.11208876908179,0.0974679434480896,3.25309558584903,0.346399410177105,123.5628981,44.33758524,21.7255609824004,0.886077123792614,"R",-2161185.4625,2687578.07329999,"Yes","Attaining","Attaining","Potential Concern",10,8,0.77466588484141,4.95204059846906,0.266726800316815,5.04795940153094,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"40",169,"06004DFW","33345","33345 2006","Lobster Cr","MWCF",1.15,"Least disturbed",2006,0,"",9,1,2539.30446,0.914497063699403,0.128607931326182,3.29047981333067,0.0489470977964042,123.6391586,44.25650871,23.832750575626,1.42889927219073,"E",-2169586.7937,2680658.13529999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"77",207,"06045DFW","33344","33344 2006","Bear Cr","MWCF",1.2,"Least disturbed",2006,0,"",8,0.954242509439325,2061.604,0.292143051454897,0.250059992801727,3.33645973384853,0.025304599253539,123.7792957,44.35634272,27.712812921102,1.42889927219073,"E",-2177048.7608,2694518.76079999,"Yes","Attaining","Attaining","Attaining",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"67",196,"06034DFW","33343","33343 2006","Flynn Cr","MWCF",1.04,"Least disturbed",2006,0,"",20,1.32221929473392,2151.987,1.08311043111515,0.142618371888057,3.36040405472994,0.0884756911660202,123.8569804,44.54666746,26.1916017074176,1.42889927219073,"E",-2176852.481,2716602.13039999,"Yes","Attaining","Attaining","Attaining",20,14,1.0152349953652,9.35702430383774,0.306984299368718,10.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"76",205,"06043DFW","33342","33342 2006","Trout Cr, E Fk","MWCF",1.19,"Least disturbed",2006,1,"",7,0.903089986991944,2277.961,0.189279712637177,0.295414962383424,3.35102285258412,0.0202250212713604,123.9456922,44.4760315,17,1.42889927219073,"E",-2185864.85,2711106.23789999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"78",209,"06047DFW","33341","33341 2006","Grass Cr","MWCF",1.08,"Least disturbed",2006,0,"",10,1.04139268515823,2293.328,0.310733660567585,0.168997041394221,3.34380233316165,0.0127742373183834,123.9304989,44.28023512,19.5192212959431,0.927295218001612,"E",-2191031.3073,2689874.50019999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"75",204,"06042DFW","33339","33339 2006","Yachats R, N Fk","MWCF",0.96,"Least disturbed",2006,0,"",7,0.903089986991944,2267.99328,1.11080646677721,0.10959014554238,3.34478512263266,0.0580448412586543,123.9779412,44.33487238,17.6635217326557,0.927295218001612,"E",-2192878.009,2696796.43399999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"66",195,"06033DFW","33337","33337 2006","Cummins Cr","MWCF",1.06,"Least disturbed",2006,1,"",7,0.903089986991944,2348.83763,1.58605175728531,0.134499070628759,3.38524868240322,0.2251343548213,124.0623456,44.26682992,13.7840487520902,0.500179608697487,"R",-2201507.2968,2691491.82879999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"51",180,"06017DFW","33336","33336 2006","Mill Cr","MWCF",1.21,"Least disturbed",2006,0,"",9,1,2222.912,0.936028911909021,0.258708329977989,3.37438169805088,0.179178227772399,124.0697646,44.20729516,26.6833281282527,0.500179608697487,"R",-2204003.9821,2685315.10049999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"49",178,"06015DFW","33334","33334 2006","Cape Cr","MWCF",0.95,"Least disturbed",2006,0,"",10,1.04139268515823,2292.18331,1.75835845757278,0.101734949746879,3.31132995230379,0.199476364760199,124.1038833,44.13006146,6.2449979983984,0.500179608697487,"E",-2209113.6839,2677870.62809999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"46",175,"06011DFW","33333","33333 2006","Simpson Cr","MWCF",0.76,"Most disturbed",2006,0,"",23,1.38021124171161,1282.656,0.502207185651745,0.262488094968134,3.12678057701201,0.0607322317160067,123.3602748,43.85448461,24.2280828791714,1.47062890563334,"E",-2161103.3594,2631151.49789999,"Yes","Impaired","Impaired","Impaired",23,14,1.0152349953652,9.35702430383774,0.364976246346404,13.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"44",173,"06009DFW","33332","33332 2006","Buck Cr, Trib B","MWCF",0.95,"Least disturbed",2006,0,"",19,1.30102999566398,1288.45,0.973052076462531,0.185499326144329,3.13353890837022,0.11024872869938,123.3921896,43.82306388,26.2488094968134,1.47062890563334,"E",-2164482.0354,2628705.88709999,"Yes","Attaining","Attaining","Attaining",19,14,1.0152349953652,9.35702430383774,0.285795000298779,9.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"45",174,"06010DFW","33331","33331 2006","Jeans Cr","MWCF",0.85,"Most disturbed",2006,0,"",19,1.30102999566398,1292.435,0.682476314004767,0.236072022908264,3.14113609012074,0.0836945803523179,123.455315,43.86596133,23.3452350598575,1.47062890563334,"E",-2167967.4065,2634732.12709999,"Yes","Impaired","Impaired","Impaired",19,14,1.0152349953652,9.35702430383774,0.285795000298779,9.64297569616226,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","OLD","OLD"
"184",556,"09006DFW","33329","33329 2009","Bear Cr","MWCF",0.84,"Most disturbed",2009,0,"Yes",21,1.34242268082221,1301.5703,0.994206694941177,0.129769025580067,3.14829409743475,0.0604441881665441,123.5119022,43.85549129,23.3452350598575,1.47062890563334,"E",-2172643.7297,2634905.03469999,"Yes","Impaired","Impaired",NA,21,14,1.0152349953652,9.35702430383774,0.327187685457004,11.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"47",176,"06013DFW","33328","33328 2006","Clay Cr","MWCF",1.15,"Least disturbed",2006,0,"",16,1.23044892137827,1340.01,0.941501991347391,0.170909332688417,3.16938049531195,0.0885187550805347,123.5662899,43.90295158,20.8086520466848,1.47062890563334,"E",-2175303.6278,2641222.31189999,"Yes","Attaining","Attaining","Attaining",16,14,1.0152349953652,9.35702430383774,0.215213926013072,6.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"48",177,"06014DFW","33327","33327 2006","Esmond Cr, Trib A","MWCF",0.65,"Most disturbed",2006,0,"",22,1.36172783601759,1328.08,0.565332969071618,0.230759615184287,3.2464985807958,0.0578477812564762,123.6584642,43.88403549,21.7255609824004,1.47062890563334,"E",-2182976.5087,2641314.44439999,"Yes","Impaired","Impaired","Impaired",22,14,1.0152349953652,9.35702430383774,0.346492840652391,12.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"43",172,"06008DFW","33326","33326 2006","Panther Cr","MWCF",0.88,"Moderately disturbed",2006,0,"",26,1.43136376415899,1413.00923,1.25860328480218,0.0928977932999487,3.15381486434453,0.0599063050995017,123.3822984,43.94566215,28.5306852353742,1.47062890563334,"E",-2159832.8068,2641594.80129999,"Yes","Attaining","Attaining","Potential Concern",26,14,1.0152349953652,9.35702430383774,0.416128768793786,16.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"70",199,"06037DFW","33325","33325 2006","Wolf Cr","MWCF",0.94,"Least disturbed",2006,0,"",18,1.27875360095283,1415.18554,2.18000974180031,0.0478539444560216,3.17201880942456,0.128503726273874,123.5258468,43.94045499,23.685438564654,1.47062890563334,"E",-2171007.3347,2644305.87589999,"Yes","Attaining","Impaired","Attaining",18,14,1.0152349953652,9.35702430383774,0.263518605587627,8.64297569616226,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","OLD","OLD"
"211",647,"09134DFW","33325","33325 2009","Wolf Cr","MWCF",0.81,"Most disturbed",2009,0,"Yes",13,1.14612803567824,1415.18554,2.18000974180031,0.0478539444560216,3.17201880942456,0.128503726273874,123.5258468,43.94045499,23.685438564654,1.47062890563334,"E",-2171007.3347,2644305.87589999,"Yes","Impaired","Impaired","Attaining",13,14,1.0152349953652,9.35702430383774,0.130893040313036,3.64297569616226,"Group 4",20,"Good","Impaired - Unknown Stressor","OLD","NEW","NEW"
"82",230,"06072DFW","33324","33324 2006","Wolf Cr","MWCF",0.94,"Least disturbed",2006,0,"",22,1.36172783601759,1422.82699,2.27172391304293,0.0486826457785523,3.17609125905568,0.158573529644932,123.5392325,43.96179941,21.5870331449229,1.47062890563334,"E",-2171356.2041,2646897.79029999,"Yes","Attaining","Attaining","Attaining",22,14,1.0152349953652,9.35702430383774,0.346492840652391,12.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"42",171,"06006DFW","33323","33323 2006","Lamb Cr","MWCF",1.14,"Least disturbed",2006,0,"",11,1.07918124604762,1819.077,0.167057271085927,0.245621660282639,3.23603314711764,0.012120684711501,123.6006539,44.1411774,23.6220236220354,1.34528292089677,"E",-2170344.0733,2667461.80199999,"Yes","Attaining","Attaining","Attaining",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"39",168,"06003DFW","33320","33320 2006","Indian Cr","MWCF",0.79,"Most disturbed",2006,0,"",20,1.32221929473392,2287.75208,1.58201208585031,0.0515751878329105,3.3096301674259,0.0409739826170339,123.8317221,44.15138389,18.8148877222268,1.5707963267949,"E",-2187652.3846,2673849.72229999,"Yes","Impaired","Impaired","Impaired",20,14,1.0152349953652,9.35702430383774,0.306984299368718,10.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"38",167,"06002DFW","33319","33319 2006","Rogers Cr","MWCF",1,"Least disturbed",2006,0,"",7,0.903089986991944,2327.702,0.374817974142649,0.160748250379281,3.31111784266251,0.0151126147210298,123.8862015,44.15886437,20.6639783197718,1.5707963267949,"E",-2191577.5004,2675918.78989999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"95",326,"07023DFW","33319","33319 2007","Rogers Cr","MWCF",0.98,"Least disturbed",2007,0,"",5,0.778151250383644,2327.702,0.374817974142649,0.160748250379281,3.31111784266251,0.0151126147210298,123.8862015,44.15886437,20.6639783197718,1.5707963267949,"E",-2191577.5004,2675918.78989999,"Yes","Attaining","Attaining","Attaining",5,14,1.0152349953652,9.35702430383774,-0.237083744981558,-4.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"149",448,"08010DFW","33319","33319 2008","Rogers Cr","MWCF",0.88,"Moderately disturbed",2008,0,"Yes",8,0.954242509439325,2327.702,0.374817974142649,0.160748250379281,3.31111784266251,0.0151126147210298,123.8862015,44.15886437,20.6639783197718,1.5707963267949,"E",-2191577.5004,2675918.78989999,"Yes","Attaining","Attaining","Attaining",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"213",653,"09142DFW","33319","33319 2009","Rogers Cr","MWCF",1.12,"Least disturbed",2009,0,"Yes",9,1,2327.702,0.374817974142649,0.160748250379281,3.31111784266251,0.0151126147210298,123.8862015,44.15886437,20.6639783197718,1.5707963267949,"E",-2191577.5004,2675918.78989999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"52",181,"06018DFW","33318","33318 2006","Hadsall Cr","MWCF",1.1,"Least disturbed",2006,0,"",14,1.17609125905568,2064.30021,1.52623017304857,0.091706052144883,3.30941722577814,0.105201818205635,123.8377815,44.00524289,8.88819441731559,1.32332926362445,"E",-2192820.1426,2658388.68899999,"Yes","Attaining","Attaining","Attaining",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"54",183,"06021DFW","33317","33317 2006","Divide Cr","MWCF",1.13,"Least disturbed",2006,0,"",10,1.04139268515823,2155.748,1.21640080658138,0.169911741795557,3.3163897510732,0.160257918666977,123.9399355,44.02355362,20.0997512422418,1.32332926362445,"E",-2199853.5806,2662702.70739999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"53",182,"06020DFW","33316","33316 2006","Divide Cr","MWCF",1.14,"Least disturbed",2006,0,"",9,1,2155.748,1.21640080658138,0.169911741795557,3.32118402730231,0.160257918666977,123.9477032,44.05273967,24.8997991959775,1.32332926362445,"E",-2199687.2674,2665897.92019999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"99",332,"07026OPR","32594","32594 2006","Tenmile Creek","MWCF",1.03,"Least disturbed",2006,0,"Yes",5,0.778151250383644,2409.62281,1.62419894266127,0.104450945424156,3.38363586836188,0.160862448398567,124.0083935,44.21255741,18.4661853126194,0.500179608697487,"R",-2199155.3027,2684454.58749999,"Yes","Attaining","Impaired","Attaining",5,14,1.0152349953652,9.35702430383774,-0.237083744981558,-4.35702430383774,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","NEW","NEW"
"102",345,"07038OPR","32594","32594 2007","Tenmile Creek","MWCF",0.69,"Most disturbed",2007,0,"Yes",3,0.602059991327962,2409.62281,1.62419894266127,0.104450945424156,3.38363586836188,0.160862448398567,124.0083935,44.21255741,18.4661853126194,0.500179608697487,"R",-2199155.3027,2684454.58749999,"Yes","Impaired","Impaired","Attaining",3,14,1.0152349953652,9.35702430383774,-0.413175004037239,-6.35702430383774,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","NEW","NEW"
"277",749,"H108327","32594","32594 1998","Tenmile Creek","MWCF",1.02,"Least disturbed",1998,0,"",5,0.778151250383644,2409.62281,1.62419894266127,0.104450945424156,3.38363586836188,0.160862448398567,124.0083935,44.21255741,18.4661853126194,0.500179608697487,"R",-2199155.3027,2684454.58749999,NA,NA,"Impaired","Attaining",5,14,1.0152349953652,9.35702430383774,-0.237083744981558,-4.35702430383774,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","NEW","NEW"
"94",324,"07021DFW","32575","32575 2007","Tenmile Creek at River Mile 4.82","MWCF",0.88,"Moderately disturbed",2007,0,"",4,0.698970004336019,2393.70235,1.86019829103322,0.0941806774237688,3.37821614974988,0.213251561023412,124.0448606,44.2206359,13.6747943311773,0.500179608697487,"R",-2201673.163,2686160.57409999,"Yes","Attaining","Attaining","Potential Concern",4,14,1.0152349953652,9.35702430383774,-0.316264991029183,-5.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"26",99,"03026EMAP","30403","30403 2003","Siuslaw River","MWCF",0.53,"Most disturbed",2003,0,"",40,1.61278385671974,1327.93905,2.96213980461935,0.0350713558335004,3.19451434188247,0.327580427349507,123.6410923,43.98696421,17.5499287747842,1.47062890563334,"E",-2178352.2391,2651913.03379999,"Yes","Impaired","Impaired","Impaired",40,8,0.77466588484141,4.95204059846906,0.838117971878325,35.0479594015309,"Group 2",11,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"24",88,"03005CSR","29907","29907 2003","Bear Cr (Big Elk Creek)","MWCF",1.02,"Least disturbed",2003,0,"",15,1.20411998265592,2039.763,1.36823703582245,0.173176210837401,3.29314148345093,0.222767472268902,123.8006946,44.61879588,19.7484176581315,1.47062890563334,"E",-2170263.5852,2723006.67009999,"Yes","Attaining","Attaining","Attaining",15,14,1.0152349953652,9.35702430383774,0.188884987290723,5.64297569616226,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
